

0,124445283.0
10,124445283.0
20,124445283.0
30,124445283.0
40,124445283.0
50,124445283.0
60,124445283.0
70,124445283.0
80,124445283.0
90,124445283.0
100,124445283.0
110,124445283.0
120,124445283.0
130,124445283.0
140,124445283.0
150,124445283.0
160,124445283.0
170,124445283.0
180,124445283.0
190,124445283.0
200,124445283.0
210,124445283.0
220,128299283.0
230,128299283.0
240,130562283.0
250,130562283.0
260,132494283.0
270,132494283.0
280,132494283.0
290,132494283.0
300,132494283.0
310,132494283.0
320,132494283.0
330,132494283.0
340,132494283.0
350,132494283.0
360,132494283.0
370,132494283.0
380,132494283.0
390,132494283.0
400,132494283.0
410,132494283.0
420,132494283.0
430,132494283.0
440,132494283.0
450,132494283.0
460,132494283.0
470,132494283.0
480,132494283.0
490,132494283.0
500,132494283.0
510,132494283.0
520,132494283.0
530,132494283.0
540,134110283.0
550,134110283.0
560,134110283.0
570,134110283.0
580,134363983.0
590,135341283.0
600,135341283.0
610,137620283.0
620,137620283.0
630,137620283.0
640,137620283.0
650,137620283.0
660,138996283.0
670,138996283.0
680,138996283.0
690,138996283.0
700,139754283.0
710,140270283.0
720,140270283.0
730,140270283.0
740,140270283.0
750,141398283.0
760,142917283.0
770,142917283.0
780,142917283.0
790,142917283.0
800,142917283.0
810,142917283.0
820,142917283.0
830,142917283.0
840,144304283.0
850,145247283.0
860,145247283.0
870,145247283.0
880,146192283.0
890,146192283.0
900,146192283.0
910,146192283.0
920,146192283.0
930,146192283.0
940,146669283.0
950,146669283.0
960,147024283.0
970,147024283.0
980,147757283.0
990,147757283.0
1000,148623283.0
1010,148623283.0
1020,148678283.0
1030,148678283.0
1040,149210283.0
1050,149210283.0
1060,149689283.0
1070,149894283.0
1080,149894283.0
1090,150529283.0
1100,150529283.0
1110,151116283.0
1120,151116283.0
1130,151593283.0
1140,151593283.0
1150,151649283.0
1160,151649283.0
1170,152209283.0
1180,152209283.0
1190,152259283.0
1200,152259283.0
1210,153473283.0
1220,153473283.0
1230,153473283.0
1240,153473283.0
1250,153473283.0
1260,154043283.0
1270,154043283.0
1280,154504283.0
1290,154504283.0
1300,154504283.0
1310,155002283.0
1320,155002283.0
1330,155342283.0
1340,155342283.0
1350,155728283.0
1360,155728283.0
1370,155728283.0
1380,155728283.0
1390,155728283.0
1400,156097283.0
1410,156097283.0
1420,156097283.0
1430,156394283.0
1440,156394283.0
1450,156394283.0
1460,156422283.0
1470,156422283.0
1480,156764283.0
1490,156764283.0
1500,157086283.0
1510,157086283.0
1520,157323283.0
1530,157323283.0
1540,157716283.0
1550,157716283.0
1560,158130283.0
1570,158130283.0
1580,158552283.0
1590,158552283.0
1600,158552283.0
1610,158552283.0
1620,158552283.0
1630,158859283.0
1640,158859283.0
1650,158859283.0
1660,158859283.0
1670,159317283.0
1680,159317283.0
1690,159735283.0
1700,159735283.0
1710,159735283.0
1720,160200283.0
1730,160200283.0
1740,160469283.0
1750,160469283.0
1760,160594283.0
1770,160594283.0
1780,161115283.0
1790,161115283.0
1800,161115283.0
1810,161115283.0
1820,161115283.0
1830,161115283.0
1840,161324283.0
1850,161324283.0
1860,161324283.0
1870,161324283.0
1880,161324283.0
1890,161481283.0
1900,161481283.0
1910,161481283.0
1920,161481283.0
1930,161761283.0
1940,161761283.0
1950,161822283.0
1960,161822283.0
1970,161822283.0
1980,162103283.0
1990,162103283.0
2000,162606283.0
2010,162606283.0
2020,162606283.0
2030,162606283.0
2040,162606283.0
2050,163012283.0
2060,163012283.0
2070,163012283.0
2080,163012283.0
2090,163012283.0
2100,163012283.0
2110,163012283.0
2120,163350283.0
2130,163350283.0
2140,163350283.0
2150,163350283.0
2160,163350283.0
2170,163350283.0
2180,163350283.0
2190,163350283.0
2200,163350283.0
2210,163585283.0
2220,163585283.0
2230,163829283.0
2240,163829283.0
2250,163829283.0
2260,163833283.0
2270,163833283.0
2280,164047283.0
2290,164047283.0
2300,164047283.0
2310,164125283.0
2320,164125283.0
2330,164125283.0
2340,164125283.0
2350,164125283.0
2360,164354283.0
2370,164354283.0
2380,164398283.0
2390,164398283.0
2400,164479283.0
2410,164479283.0
2420,164760283.0
2430,164760283.0
2440,164760283.0
2450,164760283.0
2460,164760283.0
2470,164760283.0
2480,164760283.0
2490,164760283.0
2500,164760283.0
2510,164760283.0
2520,164761283.0
2530,164761283.0
2540,164947283.0
2550,164947283.0
2560,164947283.0
2570,164947283.0
2580,164947283.0
2590,165104283.0
2600,165104283.0
2610,165104283.0
2620,165351283.0
2630,165351283.0
2640,165369283.0
2650,165369283.0
2660,165369283.0
2670,165369283.0
2680,165581283.0
2690,165581283.0
2700,165581283.0
2710,165694283.0
2720,165694283.0
2730,165902283.0
2740,165902283.0
2750,165902283.0
2760,165902283.0
2770,165902283.0
2780,165902283.0
2790,165902283.0
2800,166057283.0
2810,166057283.0
2820,166238283.0
2830,166238283.0
2840,166238283.0
2850,166238283.0
2860,166238283.0
2870,166238283.0
2880,166238283.0
2890,166238283.0
2900,166238283.0
2910,166441283.0
2920,166441283.0
2930,166441283.0
2940,166713283.0
2950,166713283.0
2960,166797283.0
2970,166797283.0
2980,166939283.0
2990,166939283.0
3000,166939283.0
3010,166939283.0
3020,166939283.0
3030,166939283.0
3040,166939283.0
3050,166939283.0
3060,166939283.0
3070,166939283.0
3080,166969283.0
3090,166969283.0
3100,166969283.0
3110,167033283.0
3120,167033283.0
3130,167033283.0
3140,167033283.0
3150,167033283.0
3160,167135283.0
3170,167135283.0
3180,167135283.0
3190,167135283.0
3200,167135283.0
3210,167135283.0
3220,167135283.0
3230,167135283.0
3240,167135283.0
3250,167135283.0
3260,167135283.0
3270,167135283.0
3280,167155283.0
3290,167155283.0
3300,167155283.0
3310,167261283.0
3320,167261283.0
3330,167261283.0
3340,167261283.0
3350,167261283.0
3360,167261283.0
3370,167261283.0
3380,167429283.0
3390,167429283.0
3400,167429283.0
3410,167429283.0
3420,167429283.0
3430,167429283.0
3440,167429283.0
3450,167429283.0
3460,167429283.0
3470,167429283.0
3480,167429283.0
3490,167468283.0
3500,167468283.0
3510,167468283.0
3520,167500283.0
3530,167500283.0
3540,167500283.0
3550,167500283.0
3560,167500283.0
3570,167500283.0
3580,167500283.0
3590,167500283.0
3600,167500283.0
3610,167500283.0
3620,167500283.0
3630,167500283.0
