

0,42531112.0
10,42531112.0
20,47704112.0
30,47704112.0
40,49163112.0
50,51045112.0
60,52000112.0
70,52860112.0
80,53608112.0
90,53608112.0
100,54348112.0
110,54939112.0
120,55218112.0
130,55398012.0
140,55649112.0
150,55649112.0
160,55866112.0
170,55866112.0
180,55955112.0
190,56014112.0
200,56014112.0
210,56194112.0
220,56214112.0
230,56476112.0
240,56476112.0
250,56950112.0
260,56950112.0
270,56950112.0
280,57132112.0
290,57132112.0
300,57132112.0
310,57441112.0
320,57635112.0
330,57635112.0
340,57635112.0
350,57635112.0
360,57766112.0
370,57850112.0
380,57933112.0
390,58030112.0
400,58090112.0
410,58090112.0
420,58090112.0
430,58090112.0
440,58090112.0
450,58090112.0
460,58091112.0
470,58091112.0
480,58091112.0
490,58166112.0
500,58166112.0
510,58184112.0
520,58184112.0
530,58184112.0
540,58196112.0
550,58196112.0
560,58250112.0
570,58267112.0
580,58267112.0
590,58267112.0
600,58327112.0
610,58456112.0
620,58456112.0
630,58456112.0
640,58456112.0
650,58456112.0
660,58496112.0
670,58496112.0
680,58496112.0
690,58552112.0
700,58606112.0
710,58606112.0
720,58606112.0
730,58606112.0
740,58606112.0
750,58646112.0
760,58646112.0
770,58646112.0
780,58646112.0
790,58646112.0
800,58646112.0
810,58646112.0
820,58646112.0
830,58655112.0
840,58655112.0
850,58655112.0
860,58667112.0
870,58671112.0
880,58671112.0
890,58671112.0
900,58671112.0
910,58671112.0
920,58679112.0
930,58679112.0
940,58687112.0
950,58687112.0
960,58687112.0
970,58692112.0
980,58692112.0
990,58692112.0
1000,58697112.0
1010,58697112.0
1020,58708112.0
1030,58716112.0
1040,58716112.0
1050,58716112.0
1060,58722112.0
1070,58725112.0
1080,58725112.0
1090,58729112.0
1100,58729112.0
1110,58729112.0
1120,58729112.0
1130,58753112.0
1140,58755112.0
1150,58755112.0
1160,58768112.0
1170,58768112.0
1180,58768112.0
1190,58768112.0
1200,58768112.0
1210,58768112.0
1220,58768112.0
1230,58778112.0
1240,58804112.0
1250,58804112.0
1260,58804112.0
1270,58806112.0
1280,58806112.0
1290,58806112.0
1300,58806112.0
1310,58819112.0
1320,58819112.0
1330,58819112.0
1340,58819112.0
1350,58819112.0
1360,58819112.0
1370,58819112.0
1380,58819112.0
1390,58834112.0
1400,58834112.0
1410,58834112.0
1420,58849112.0
1430,58849112.0
1440,58849112.0
1450,58849112.0
1460,58866112.0
1470,58866112.0
1480,58866112.0
1490,58866112.0
1500,58866112.0
1510,58866112.0
1520,58866112.0
1530,58866112.0
1540,58866112.0
1550,58866112.0
1560,58866112.0
1570,58866112.0
1580,58866112.0
1590,58869112.0
1600,58869112.0
1610,58869112.0
1620,58869112.0
1630,58869112.0
1640,58869112.0
1650,58869112.0
1660,58869112.0
1670,58869112.0
1680,58869112.0
1690,58869112.0
1700,58869112.0
1710,58869112.0
1720,58885112.0
1730,58885112.0
1740,58885112.0
1750,58885112.0
1760,58887112.0
1770,58887112.0
1780,58897112.0
1790,58897112.0
1800,58897112.0
1810,58897112.0
1820,58912112.0
1830,58912112.0
1840,58912112.0
1850,58912112.0
1860,58912112.0
1870,58912112.0
1880,58912112.0
1890,58912112.0
1900,58912112.0
1910,58925112.0
1920,58925112.0
1930,58925112.0
1940,58928112.0
1950,58931112.0
1960,58934112.0
1970,58934112.0
1980,58934112.0
1990,58934112.0
2000,58934112.0
2010,58934112.0
2020,58934112.0
2030,58934112.0
2040,58934112.0
2050,58934112.0
2060,58934112.0
2070,58934112.0
2080,58934112.0
2090,58936112.0
2100,58954112.0
2110,58954112.0
2120,58954112.0
2130,58954112.0
2140,58954112.0
2150,58959112.0
2160,58959112.0
2170,58970112.0
2180,58977112.0
2190,58977112.0
2200,58977112.0
2210,58977112.0
2220,58977112.0
2230,58977112.0
2240,58977112.0
2250,58977112.0
2260,58977112.0
2270,58977112.0
2280,58977112.0
2290,58977112.0
2300,58977112.0
2310,58977112.0
2320,58977112.0
2330,58977112.0
2340,58977112.0
2350,58977112.0
2360,58977112.0
2370,58977112.0
2374.7381241321564,59007032.0
